season,week,away,home,stadium,temperature,humidity,wind_speed,wind_direction,condition,surface,ou,home_spread,away_score,home_score,off,def,quarter,minutes,seconds,offense_score,defense_score,timeouts_offense,timeouts_defense,down,yards_to_go,yards_from_own_goal,points,penalty,fumble,block,play_id,kicker_id,kicker,distance,made
2018,5,MIN,PHI,Lincoln Financial Field,79,77,6,WSW,Partly Cloudy,DD GrassMaster,46.5,-3,23,21,MIN,PHI,3,7,35,17,3,2,3,4,4,96,3,0,0,0,746650,4452,Dan Bailey,22,1
2018,5,MIN,PHI,Lincoln Financial Field,79,77,6,WSW,Partly Cloudy,DD GrassMaster,46.5,-3,23,21,PHI,MIN,3,3,0,3,20,3,2,4,5,90,3,0,0,0,746660,53569,Jake Elliott,28,1
2018,5,MIN,PHI,Lincoln Financial Field,79,77,6,WSW,Partly Cloudy,DD GrassMaster,46.5,-3,23,21,MIN,PHI,4,2,51,20,14,1,0,4,5,66,3,0,0,0,746699,4452,Dan Bailey,52,1
2018,5,ARI,SF,Levi's Stadium,79,19,15,N,Sunny,Grass,40.5,-3.5,28,18,SF,ARI,4,14,57,6,14,3,2,4,10,73,0,0,0,0,746833,2820,Robbie Gould,45,0
2018,5,LA,SEA,CenturyLink Field,53,79,5,SSE,Rain,FieldTurf,50,7.5,33,31,LA,SEA,2,11,16,7,7,3,3,4,1,99,3,0,0,0,746939,52487,Cairo Santos,19,1
2018,5,LA,SEA,CenturyLink Field,53,79,5,SSE,Rain,FieldTurf,50,7.5,33,31,SEA,LA,2,2,0,14,17,1,1,4,6,66,3,0,0,0,746965,2839,Sebastian Janikowski,52,1
2018,5,LA,SEA,CenturyLink Field,53,79,5,SSE,Rain,FieldTurf,50,7.5,33,31,LA,SEA,4,6,9,30,31,0,2,4,6,79,3,0,0,0,747037,52487,Cairo Santos,39,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,DAL,HOU,1,10,6,0,0,3,3,4,3,91,3,0,0,0,747063,53830,Brett Maher,27,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,HOU,DAL,1,5,52,0,3,3,3,4,4,70,0,0,0,0,747072,53463,Ka'imi Fairbairn,48,0
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,DAL,HOU,1,3,13,3,0,3,3,4,5,75,3,0,0,0,747077,53830,Brett Maher,43,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,HOU,DAL,2,6,3,7,6,3,3,4,2,98,3,0,0,0,747111,53463,Ka'imi Fairbairn,20,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,HOU,DAL,3,5,5,10,13,2,2,4,3,97,3,0,0,0,747158,53463,Ka'imi Fairbairn,21,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,HOU,DAL,4,8,34,13,13,2,1,4,1,99,3,0,0,0,747186,53463,Ka'imi Fairbairn,19,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,DAL,HOU,4,5,43,13,16,1,2,4,9,70,3,0,0,0,747192,53830,Brett Maher,48,1
2018,5,DAL,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,45.5,-3,16,19,HOU,DAL,5,1,55,16,16,2,1,4,1,82,3,0,0,0,747227,53463,Ka'imi Fairbairn,36,1
2018,5,WAS,NO,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M,52.5,-6,19,43,WAS,NO,1,2,42,0,6,3,3,4,19,81,3,0,0,0,747257,52198,Dustin Hopkins,37,1
2018,5,WAS,NO,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M,52.5,-6,19,43,WAS,NO,2,8,41,3,13,3,2,4,5,65,3,0,0,0,747279,52198,Dustin Hopkins,53,1
2018,5,WAS,NO,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M,52.5,-6,19,43,NO,WAS,4,14,15,40,13,2,3,4,6,74,3,0,0,0,747355,53178,Wil Lutz,44,1
2018,6,PHI,NYG,MetLife Stadium,70,98,3,S,Light Rain,UBU Speed Series S5M,45,2,34,13,NYG,PHI,1,10,9,0,7,3,3,4,7,85,3,0,0,0,747395,53423,Aldrick Rosas,33,1
2018,6,PHI,NYG,MetLife Stadium,70,98,3,S,Light Rain,UBU Speed Series S5M,45,2,34,13,NYG,PHI,2,5,48,3,14,3,3,4,3,97,3,0,0,0,747446,53423,Aldrick Rosas,21,1
2018,6,PHI,NYG,MetLife Stadium,70,98,3,S,Light Rain,UBU Speed Series S5M,45,2,34,13,PHI,NYG,2,1,34,21,6,2,1,4,2,85,3,0,0,0,747464,53569,Jake Elliott,33,1
2018,6,PHI,NYG,MetLife Stadium,70,98,3,S,Light Rain,UBU Speed Series S5M,45,2,34,13,NYG,PHI,2,0,28,6,24,1,2,4,8,66,0,0,0,0,747470,53423,Aldrick Rosas,52,0
2018,6,PHI,NYG,MetLife Stadium,70,98,3,S,Light Rain,UBU Speed Series S5M,45,2,34,13,PHI,NYG,2,0,7,24,6,1,1,2,15,64,0,0,0,0,747475,53569,Jake Elliott,54,0
2018,6,PHI,NYG,MetLife Stadium,70,98,3,S,Light Rain,UBU Speed Series S5M,45,2,34,13,PHI,NYG,4,14,56,31,13,3,3,4,5,88,3,0,0,0,747511,53569,Jake Elliott,30,1
2018,6,TB,ATL,Mercedes-Benz Stadium,,,,,Dome,FieldTurf,57.5,-3,29,34,ATL,TB,2,0,6,21,13,1,2,1,10,72,3,0,0,0,747632,2791,Matt Bryant,45,1
2018,6,TB,ATL,Mercedes-Benz Stadium,,,,,Dome,FieldTurf,57.5,-3,29,34,TB,ATL,3,2,43,13,24,3,2,4,11,83,3,0,0,0,747660,52483,Chandler Catanzaro,35,1
2018,6,TB,ATL,Mercedes-Benz Stadium,,,,,Dome,FieldTurf,57.5,-3,29,34,ATL,TB,4,1,16,31,29,0,0,4,2,61,3,0,0,0,747708,2791,Matt Bryant,57,1
2018,6,PIT,CIN,Paul Brown Stadium,51,93,6,S,Mostly Cloudy,UBU Speed Series S5M,50.5,-1.5,28,21,PIT,CIN,3,6,56,14,14,3,2,4,3,97,3,0,0,0,747816,52927,Chris Boswell,21,1
2018,6,PIT,CIN,Paul Brown Stadium,51,93,6,S,Mostly Cloudy,UBU Speed Series S5M,50.5,-1.5,28,21,PIT,CIN,4,3,35,17,14,3,2,4,2,94,3,0,0,0,747853,52927,Chris Boswell,24,1
2018,6,LAC,CLE,FirstEnergy Stadium,51,61,9,S,Sunny,Grass,46,0,38,14,CLE,LAC,2,12,50,0,7,3,3,4,6,85,3,0,0,0,747927,53938,Greg Joseph,33,1
2018,6,LAC,CLE,FirstEnergy Stadium,51,61,9,S,Sunny,Grass,46,0,38,14,CLE,LAC,2,0,8,3,21,1,2,3,10,90,3,1,0,0,747968,53938,Greg Joseph,28,1
2018,6,LAC,CLE,FirstEnergy Stadium,51,61,9,S,Sunny,Grass,46,0,38,14,LAC,CLE,4,4,19,35,14,2,3,4,11,74,3,0,0,0,748035,54004,Michael Badgley,44,1
2018,6,BUF,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,41,-10,13,20,HOU,BUF,2,8,37,7,0,3,3,4,3,86,3,0,0,0,748100,53463,Ka'imi Fairbairn,33,1
2018,6,BUF,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,41,-10,13,20,BUF,HOU,3,10,15,0,10,3,3,4,4,96,3,0,0,0,748131,2830,Stephen Hauschka,23,1
2018,6,BUF,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,41,-10,13,20,BUF,HOU,3,2,18,3,10,3,3,4,4,66,3,0,0,0,748152,2830,Stephen Hauschka,52,1
2018,6,BUF,HOU,NRG Stadium,,,,,Closed Roof,UBU Speed Series S5M,41,-10,13,20,HOU,BUF,4,1,37,10,13,2,0,4,8,92,3,0,0,0,748191,53463,Ka'imi Fairbairn,27,1
2018,6,CHI,MIA,Hard Rock Stadium,89,67,8,E,Partly Cloudy,Grass,41.5,3.5,28,31,MIA,CHI,3,7,55,7,14,3,3,4,6,68,3,0,0,0,748298,53829,Jason Sanders,50,1
2018,6,CHI,MIA,Hard Rock Stadium,89,67,8,E,Partly Cloudy,Grass,41.5,3.5,28,31,MIA,CHI,3,0,30,10,21,3,3,4,4,93,3,0,0,0,748317,53829,Jason Sanders,25,1
2018,6,CHI,MIA,Hard Rock Stadium,89,67,8,E,Partly Cloudy,Grass,41.5,3.5,28,31,CHI,MIA,5,2,0,28,28,2,2,4,4,65,0,0,0,0,748375,52488,Cody Parkey,53,0
2018,6,CHI,MIA,Hard Rock Stadium,89,67,8,E,Partly Cloudy,Grass,41.5,3.5,28,31,MIA,CHI,5,0,3,28,28,1,1,4,1,71,3,0,0,0,748381,53829,Jason Sanders,47,1
2018,6,ARI,MIN,U.S. Bank Stadium,,,,,Closed Roof,UBU Speed Series S5M,43,-10,17,27,ARI,MIN,1,8,22,0,0,3,3,4,7,92,3,0,0,0,748399,2806,Phil Dawson,26,1
2018,6,ARI,MIN,U.S. Bank Stadium,,,,,Closed Roof,UBU Speed Series S5M,43,-10,17,27,MIN,ARI,1,2,8,7,3,3,3,4,12,81,3,0,0,0,748417,4452,Dan Bailey,37,1
2018,6,ARI,MIN,U.S. Bank Stadium,,,,,Closed Roof,UBU Speed Series S5M,43,-10,17,27,MIN,ARI,2,0,12,10,10,0,3,3,15,70,3,0,0,0,748467,4452,Dan Bailey,48,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,1,4,35,7,7,3,3,4,5,88,3,0,0,0,748570,52814,Jason Myers,30,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,IND,NYJ,2,13,27,7,10,3,3,4,3,97,3,0,0,0,748588,2888,Adam Vinatieri,21,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,IND,NYJ,2,11,27,10,10,3,3,4,7,87,3,0,0,0,748596,2888,Adam Vinatieri,31,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,2,1,29,17,13,2,2,4,18,70,3,0,0,0,748622,52814,Jason Myers,48,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,2,0,3,20,13,0,2,2,10,86,3,0,0,0,748633,52814,Jason Myers,32,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,3,3,57,30,20,3,3,4,5,81,3,0,0,0,748659,52814,Jason Myers,37,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,4,9,44,33,27,2,3,4,2,73,3,0,0,0,748687,52814,Jason Myers,45,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,4,5,58,36,27,1,3,4,4,81,3,0,0,0,748697,52814,Jason Myers,37,1
2018,6,IND,NYJ,MetLife Stadium,60,53,7,SW,Cloudy,UBU Speed Series S5M,45.5,-2,34,42,NYJ,IND,4,3,22,39,27,1,0,4,20,73,3,0,0,0,748710,52814,Jason Myers,45,1
2018,6,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass,48.5,2.5,27,3,OAK,SEA,2,6,22,0,14,2,3,4,18,70,0,0,0,0,748781,53969,Matt McCrane,48,0
2018,6,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass,48.5,2.5,27,3,SEA,OAK,2,0,4,14,0,1,2,4,5,74,3,0,0,0,748804,2839,Sebastian Janikowski,44,1
2018,6,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass,48.5,2.5,27,3,SEA,OAK,3,11,45,17,0,2,3,4,7,92,3,0,0,0,748813,2839,Sebastian Janikowski,26,1
2018,6,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass,48.5,2.5,27,3,OAK,SEA,4,8,30,0,27,2,2,4,12,76,3,0,0,0,748856,53969,Matt McCrane,43,1
2018,6,CAR,WAS,FedEx Field,52,74,0,CALM,Cloudy,Grass,44.5,-1,17,23,WAS,CAR,2,5,35,14,0,2,3,4,6,69,3,0,0,0,748927,52198,Dustin Hopkins,49,1
2018,6,CAR,WAS,FedEx Field,52,74,0,CALM,Cloudy,Grass,44.5,-1,17,23,CAR,WAS,3,5,12,6,17,3,2,4,3,86,3,0,0,0,748976,2891,Graham Gano,32,1
2018,6,CAR,WAS,FedEx Field,52,74,0,CALM,Cloudy,Grass,44.5,-1,17,23,WAS,CAR,4,12,46,17,9,2,3,4,5,62,3,0,0,0,748992,52198,Dustin Hopkins,56,1
2018,6,CAR,WAS,FedEx Field,52,74,0,CALM,Cloudy,Grass,44.5,-1,17,23,WAS,CAR,4,3,18,20,17,2,3,4,6,89,3,0,0,0,749014,52198,Dustin Hopkins,29,1
2018,6,LA,DEN,Sports Authority Field at Mile High,25,76,6,NE,Mostly Cloudy,Grass,51.5,7,23,20,LA,DEN,1,11,27,0,0,3,3,4,6,92,3,0,0,0,749040,52487,Cairo Santos,26,1
2018,6,LA,DEN,Sports Authority Field at Mile High,25,76,6,NE,Mostly Cloudy,Grass,51.5,7,23,20,LA,DEN,1,4,25,3,0,3,3,4,2,79,3,0,0,0,749055,52487,Cairo Santos,39,1
2018,6,LA,DEN,Sports Authority Field at Mile High,25,76,6,NE,Mostly Cloudy,Grass,51.5,7,23,20,DEN,LA,1,0,7,0,6,3,3,4,4,90,3,0,0,0,749065,52489,Brandon McManus,28,1
2018,6,LA,DEN,Sports Authority Field at Mile High,25,76,6,NE,Mostly Cloudy,Grass,51.5,7,23,20,LA,DEN,4,10,19,20,10,3,3,4,13,71,0,0,0,0,749164,52487,Cairo Santos,47,0
2018,6,LA,DEN,Sports Authority Field at Mile High,25,76,6,NE,Mostly Cloudy,Grass,51.5,7,23,20,DEN,LA,4,8,57,10,20,3,3,4,5,94,3,0,0,0,749169,52489,Brandon McManus,24,1
2018,6,LA,DEN,Sports Authority Field at Mile High,25,76,6,NE,Mostly Cloudy,Grass,51.5,7,23,20,LA,DEN,4,3,19,20,13,2,0,4,3,97,3,0,0,0,749183,52487,Cairo Santos,21,1
2018,6,JAC,DAL,AT&T Stadium,,,,,Closed Roof,Matrix RealGrass,40.5,3,7,40,DAL,JAC,1,8,40,0,0,3,3,4,9,68,3,0,0,0,749214,53830,Brett Maher,50,1
2018,6,JAC,DAL,AT&T Stadium,,,,,Closed Roof,Matrix RealGrass,40.5,3,7,40,DAL,JAC,3,3,9,24,7,3,3,4,7,72,3,0,0,0,749307,53830,Brett Maher,46,1
2018,6,JAC,DAL,AT&T Stadium,,,,,Closed Roof,Matrix RealGrass,40.5,3,7,40,DAL,JAC,3,1,22,27,7,3,3,4,14,86,3,0,0,0,749314,53830,Brett Maher,32,1
2018,6,JAC,DAL,AT&T Stadium,,,,,Closed Roof,Matrix RealGrass,40.5,3,7,40,DAL,JAC,4,7,12,37,7,2,3,4,6,63,3,0,0,0,749337,53830,Brett Maher,55,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,KC,NE,1,9,9,0,0,3,3,4,8,76,3,0,0,0,749515,53628,Harrison Butker,42,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,NE,KC,1,5,22,0,3,3,3,4,3,70,3,0,0,0,749525,2819,Stephen Gostkowski,48,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,KC,NE,1,3,29,3,10,3,3,4,4,76,3,0,0,0,749535,53628,Harrison Butker,43,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,KC,NE,2,6,24,6,17,3,3,4,6,94,3,0,0,0,749560,53628,Harrison Butker,24,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,NE,KC,3,7,20,24,16,3,3,4,5,95,3,0,0,0,749601,2819,Stephen Gostkowski,24,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,KC,NE,3,3,40,16,27,3,3,4,2,88,3,0,0,0,749611,53628,Harrison Butker,30,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,NE,KC,4,10,25,27,26,3,3,4,6,79,3,0,0,0,749634,2819,Stephen Gostkowski,39,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,NE,KC,4,3,19,37,33,3,1,4,5,68,3,0,0,0,749658,2819,Stephen Gostkowski,50,1
2018,6,KC,NE,Gillette Stadium,45,85,0,CALM,Cloudy,FieldTurf,59.5,-3.5,40,43,NE,KC,4,0,3,40,40,2,0,2,10,90,3,0,0,0,749669,2819,Stephen Gostkowski,28,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,GB,SF,1,7,42,7,7,3,3,4,9,89,3,0,0,0,749690,2801,Mason Crosby,29,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,GB,SF,2,7,38,17,14,1,2,4,10,79,3,0,0,0,749729,2801,Mason Crosby,39,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,SF,GB,2,0,4,21,20,0,1,4,12,72,3,0,0,0,749752,2820,Robbie Gould,46,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,GB,SF,3,11,21,20,24,3,3,4,10,67,3,0,0,0,749760,2801,Mason Crosby,51,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,SF,GB,3,7,4,24,23,3,3,4,2,74,3,0,0,0,749770,2820,Robbie Gould,44,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,SF,GB,4,13,12,27,23,3,3,4,4,76,3,0,0,0,749788,2820,Robbie Gould,43,1
2018,6,SF,GB,Lambeau Field,37,55,5,W,Clear,DD GrassMaster,46.5,-9.5,30,33,GB,SF,4,0,3,30,30,0,3,2,9,91,3,0,0,0,749833,2801,Mason Crosby,27,1
2018,7,DEN,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,42,1.5,45,10,ARI,DEN,1,5,23,0,14,2,3,4,4,75,3,0,0,0,749860,2806,Phil Dawson,43,1
2018,7,DEN,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,42,1.5,45,10,DEN,ARI,4,5,39,42,10,3,3,4,21,77,3,0,0,0,749980,52489,Brandon McManus,41,1
2018,7,TEN,LAC,Wembley Stadium,66,75,6,W,Sunny,Grass,45,-6.5,19,20,TEN,LAC,1,9,47,0,0,3,3,4,5,91,3,0,0,0,750004,2880,Ryan Succop,28,1
2018,7,TEN,LAC,Wembley Stadium,66,75,6,W,Sunny,Grass,45,-6.5,19,20,LAC,TEN,1,1,51,7,3,2,3,4,7,89,3,0,0,0,750023,54004,Michael Badgley,29,1
2018,7,TEN,LAC,Wembley Stadium,66,75,6,W,Sunny,Grass,45,-6.5,19,20,TEN,LAC,2,12,55,3,10,3,2,4,2,85,3,0,0,0,750032,2880,Ryan Succop,33,1
2018,7,TEN,LAC,Wembley Stadium,66,75,6,W,Sunny,Grass,45,-6.5,19,20,LAC,TEN,4,12,33,17,13,3,1,4,6,90,3,0,0,0,750098,54004,Michael Badgley,28,1
2018,7,TEN,LAC,Wembley Stadium,66,75,6,W,Sunny,Grass,45,-6.5,19,20,TEN,LAC,4,8,26,13,20,1,3,4,7,67,0,0,0,0,750108,2880,Ryan Succop,51,0
2018,7,NE,CHI,Soldier Field,44,42,9,WSW,Sunny,Grass,48.5,2.5,38,31,CHI,NE,1,3,55,0,7,3,2,4,7,72,3,0,0,0,750162,52488,Cody Parkey,46,1
2018,7,NE,CHI,Soldier Field,44,42,9,WSW,Sunny,Grass,48.5,2.5,38,31,NE,CHI,3,7,52,21,24,3,3,4,5,89,3,0,0,0,750242,2819,Stephen Gostkowski,29,1
2018,7,BUF,IND,Lucas Oil Stadium,,,,,Closed Roof,FieldTurf,43,-7.5,5,37,IND,BUF,2,0,3,21,0,0,0,1,10,82,3,0,0,0,750388,2888,Adam Vinatieri,36,1
2018,7,BUF,IND,Lucas Oil Stadium,,,,,Closed Roof,FieldTurf,43,-7.5,5,37,BUF,IND,3,7,46,0,24,3,3,4,14,84,3,0,0,0,750401,2830,Stephen Hauschka,34,1
2018,7,HOU,JAC,TIAA Bank Field,68,54,15,NE,Partly Cloudy,Grass,41,-4.5,20,7,HOU,JAC,1,10,27,0,0,3,2,4,12,74,3,0,0,0,750472,53463,Ka'imi Fairbairn,44,1
2018,7,HOU,JAC,TIAA Bank Field,68,54,15,NE,Partly Cloudy,Grass,41,-4.5,20,7,HOU,JAC,1,3,24,3,0,3,2,4,5,71,3,0,0,0,750490,53463,Ka'imi Fairbairn,48,1
2018,7,CIN,KC,Arrowhead Stadium,59,42,10,S,Clear,Grass,58,-6,10,45,KC,CIN,1,0,44,7,0,2,3,4,17,65,0,0,0,0,750657,53628,Harrison Butker,53,0
2018,7,CIN,KC,Arrowhead Stadium,59,42,10,S,Clear,Grass,58,-6,10,45,KC,CIN,2,0,11,21,7,1,1,4,8,92,3,0,0,0,750710,53628,Harrison Butker,26,1
2018,7,CIN,KC,Arrowhead Stadium,59,42,10,S,Clear,Grass,58,-6,10,45,CIN,KC,3,6,20,7,38,2,3,4,8,85,3,0,0,0,750735,4538,Randy Bullock,33,1
2018,7,DET,MIA,Hard Rock Stadium,89,51,8,N,Partly Cloudy,Grass,46.5,3,32,21,DET,MIA,2,12,39,7,0,3,3,4,1,89,3,0,0,0,750818,2866,Matt Prater,29,1
2018,7,DET,MIA,Hard Rock Stadium,89,51,8,N,Partly Cloudy,Grass,46.5,3,32,21,DET,MIA,3,8,36,17,7,3,3,4,10,90,3,0,0,0,750862,2866,Matt Prater,28,1
2018,7,DET,MIA,Hard Rock Stadium,89,51,8,N,Partly Cloudy,Grass,46.5,3,32,21,DET,MIA,4,10,9,26,14,3,3,4,4,83,3,0,0,0,750895,2866,Matt Prater,35,1
2018,7,DET,MIA,Hard Rock Stadium,89,51,8,N,Partly Cloudy,Grass,46.5,3,32,21,DET,MIA,4,2,0,29,21,3,3,4,7,69,3,0,0,0,750918,2866,Matt Prater,50,1
2018,7,DET,MIA,Hard Rock Stadium,89,51,8,N,Partly Cloudy,Grass,46.5,3,32,21,MIA,DET,4,0,53,21,32,0,3,2,10,72,0,0,0,0,750927,53829,Jason Sanders,46,0
2018,7,MIN,NYJ,MetLife Stadium,46,48,16,NW,Cloudy,UBU Speed Series S5M,46,3.5,37,17,MIN,NYJ,2,10,16,7,7,3,3,4,8,92,3,0,0,0,750983,4452,Dan Bailey,26,1
2018,7,MIN,NYJ,MetLife Stadium,46,48,16,NW,Cloudy,UBU Speed Series S5M,46,3.5,37,17,MIN,NYJ,2,0,47,10,7,1,3,4,4,76,0,0,0,0,751015,4452,Dan Bailey,42,0
2018,7,MIN,NYJ,MetLife Stadium,46,48,16,NW,Cloudy,UBU Speed Series S5M,46,3.5,37,17,MIN,NYJ,3,5,52,17,7,3,3,4,4,96,3,0,0,0,751040,4452,Dan Bailey,22,1
2018,7,MIN,NYJ,MetLife Stadium,46,48,16,NW,Cloudy,UBU Speed Series S5M,46,3.5,37,17,NYJ,MIN,3,2,44,7,20,3,3,4,12,63,3,0,0,0,751048,52814,Jason Myers,55,1
2018,7,MIN,NYJ,MetLife Stadium,46,48,16,NW,Cloudy,UBU Speed Series S5M,46,3.5,37,17,MIN,NYJ,4,3,26,34,17,3,1,4,13,75,3,0,0,0,751096,4452,Dan Bailey,43,1
2018,7,CAR,PHI,Lincoln Financial Field,49,41,19,NW,Partly Sunny,DD GrassMaster,44.5,-4.5,21,17,PHI,CAR,1,2,50,0,0,3,3,4,3,82,0,0,0,0,751137,53569,Jake Elliott,36,0
2018,7,CAR,PHI,Lincoln Financial Field,49,41,19,NW,Partly Sunny,DD GrassMaster,44.5,-4.5,21,17,PHI,CAR,2,6,40,7,0,3,3,4,6,72,3,0,0,0,751163,53569,Jake Elliott,46,1
2018,7,CLE,TB,Raymond James Stadium,79,64,7,NE,Clear,Grass,51.5,-3.5,23,26,TB,CLE,1,3,4,0,2,3,3,4,8,80,3,0,0,0,751292,52483,Chandler Catanzaro,38,1
2018,7,CLE,TB,Raymond James Stadium,79,64,7,NE,Clear,Grass,51.5,-3.5,23,26,TB,CLE,4,0,4,23,23,2,0,3,8,78,0,0,0,0,751437,52483,Chandler Catanzaro,40,0
2018,7,CLE,TB,Raymond James Stadium,79,64,7,NE,Clear,Grass,51.5,-3.5,23,26,TB,CLE,5,1,55,23,23,1,3,4,15,59,3,0,0,0,751463,52483,Chandler Catanzaro,59,1
2018,7,NO,BAL,M&T Bank Stadium,54,34,15,WNW,Partly Sunny,Grass,49.5,-2.5,24,23,BAL,NO,2,6,7,0,0,2,1,4,3,86,3,0,0,0,751519,51737,Justin Tucker,31,1
2018,7,NO,BAL,M&T Bank Stadium,54,34,15,WNW,Partly Sunny,Grass,49.5,-2.5,24,23,NO,BAL,4,2,15,21,17,2,2,4,3,79,3,0,0,0,751618,53178,Wil Lutz,39,1
2018,7,DAL,WAS,FedEx Field,52,43,12,WNW,Sunny,Grass,41.5,-1,17,20,WAS,DAL,3,9,13,7,7,3,3,4,3,97,3,0,0,0,751716,52198,Dustin Hopkins,21,1
2018,7,DAL,WAS,FedEx Field,52,43,12,WNW,Sunny,Grass,41.5,-1,17,20,WAS,DAL,4,12,38,10,7,3,3,4,7,93,3,0,0,0,751740,52198,Dustin Hopkins,25,1
2018,7,DAL,WAS,FedEx Field,52,43,12,WNW,Sunny,Grass,41.5,-1,17,20,DAL,WAS,4,9,50,7,13,3,3,4,3,71,3,0,0,0,751747,53830,Brett Maher,47,1
2018,7,DAL,WAS,FedEx Field,52,43,12,WNW,Sunny,Grass,41.5,-1,17,20,DAL,WAS,4,0,3,17,20,0,1,2,13,66,0,0,0,0,751789,53830,Brett Maher,52,0
2018,7,LA,SF,Levi's Stadium,62,69,5,NW,Clear,Grass,52,9.5,39,10,LA,SF,1,6,38,0,0,3,3,4,2,83,3,0,0,0,751808,4537,Greg Zuerlein,35,1
2018,7,LA,SF,Levi's Stadium,62,69,5,NW,Clear,Grass,52,9.5,39,10,LA,SF,2,10,8,12,0,3,3,4,8,81,3,0,0,0,751839,4537,Greg Zuerlein,37,1
2018,7,LA,SF,Levi's Stadium,62,69,5,NW,Clear,Grass,52,9.5,39,10,LA,SF,3,8,9,22,7,3,3,4,4,85,3,0,0,0,751884,4537,Greg Zuerlein,33,1
2018,7,LA,SF,Levi's Stadium,62,69,5,NW,Clear,Grass,52,9.5,39,10,SF,LA,3,2,42,7,32,3,3,4,15,67,3,0,0,0,751901,2820,Robbie Gould,51,1
